feature,importance,normalized_importance
thumb_pixel_070,0.001104884611673847,0.001104884611673847
gray_hist_07,0.0011026070563919712,0.0011026070563919712
thumb_pixel_081,0.0010866700282352816,0.0010866700282352816
thumb_pixel_053,0.0010863853578150662,0.0010863853578150662
thumb_pixel_090,0.0010665955244068119,0.0010665955244068119
thumb_pixel_016,0.0010663592269172667,0.0010663592269172667
thumb_pixel_239,0.0010589438669498486,0.0010589438669498486
thumb_pixel_043,0.0010415913443412252,0.0010415913443412252
thumb_pixel_037,0.0010392207189268848,0.0010392207189268848
thumb_pixel_060,0.001029836518783447,0.001029836518783447
thumb_pixel_117,0.001029075193223603,0.001029075193223603
thumb_pixel_018,0.0010144323919099607,0.0010144323919099607
thumb_pixel_042,0.0010054538741812748,0.0010054538741812748
thumb_pixel_078,0.0009985835173480873,0.0009985835173480873
thumb_pixel_052,0.000970503052758401,0.000970503052758401
thumb_pixel_194,0.0009560169075123062,0.0009560169075123062
green_hist_03,0.0009534694883816488,0.0009534694883816488
blue_hist_05,0.0009514243781705845,0.0009514243781705845
thumb_pixel_003,0.0009415019926089853,0.0009415019926089853
blue_hist_04,0.0009384321962248509,0.0009384321962248509
thumb_pixel_039,0.000932387083069289,0.000932387083069289
red_hist_00,0.0009299151798426125,0.0009299151798426125
thumb_pixel_103,0.000909298922546381,0.000909298922546381
thumb_pixel_036,0.0009046233414863794,0.0009046233414863794
blue_hist_02,0.0009013422781851205,0.0009013422781851205
thumb_pixel_032,0.0008540782845371573,0.0008540782845371573
thumb_pixel_004,0.0008406252235741337,0.0008406252235741337
thumb_pixel_072,0.0008192899317014269,0.0008192899317014269
thumb_pixel_138,0.0008019199963060057,0.0008019199963060057
red_hist_05,0.0007947791459758351,0.0007947791459758351
thumb_pixel_041,0.0007835185903172002,0.0007835185903172002
thumb_pixel_133,0.0007785038366350929,0.0007785038366350929
gray_hist_11,0.0007765899173514838,0.0007765899173514838
thumb_pixel_211,0.0007632448094550842,0.0007632448094550842
thumb_pixel_244,0.0007522917732371914,0.0007522917732371914
green_hist_00,0.0007293103989784853,0.0007293103989784853
gray_entropy,0.000725636466224659,0.000725636466224659
green_hist_04,0.0006972963670776878,0.0006972963670776878
thumb_pixel_242,0.0006822451171220806,0.0006822451171220806
gray_hist_10,0.0006645668228205321,0.0006645668228205321
thumb_pixel_085,0.000618966411166768,0.000618966411166768
thumb_pixel_044,0.0005664438515943902,0.0005664438515943902
thumb_pixel_071,0.0005380321044065127,0.0005380321044065127
blue_q25,0.00044068602676973815,0.00044068602676973815
thumb_pixel_015,0.0004341641895086746,0.0004341641895086746
thumb_pixel_031,0.00023884646308784178,0.00023884646308784178
gray_max,0.0002149371145811375,0.0002149371145811375
gray_hist_00,2.7329570566371444e-05,2.7329570566371444e-05
blue_max,0.0,0.0
red_max,0.0,0.0
green_max,0.0,0.0

